Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
pHeatUtilGas_m19,Units heated with utility gas,"% Units heated with utility gas, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatLPGas_e19,"Units heated with bottled, tank, or LP gas","# Units heated with bottled, tank, or LP gas, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatLPGas_m19,"Units heated with bottled, tank, or LP gas","# Units heated with bottled, tank, or LP gas, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatLPGas_e19,"Units heated with bottled, tank, or LP gas","% Units heated with bottled, tank, or LP gas, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatLPGas_m19,"Units heated with bottled, tank, or LP gas","% Units heated with bottled, tank, or LP gas, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatElec_e19,Units heated with electricity,"# Units heated with electricity, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatElec_m19,Units heated with electricity,"# Units heated with electricity, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatElec_e19,Units heated with electricity,"% Units heated with electricity, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatElec_m19,Units heated with electricity,"% Units heated with electricity, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatOil_e19,"Units heated with fuel oil, kerosene, etc.","# Units heated with fuel oil, kerosene, etc., 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatOil_m19,"Units heated with fuel oil, kerosene, etc.","# Units heated with fuel oil, kerosene, etc., 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatOil_e19,"Units heated with fuel oil, kerosene, etc.","% Units heated with fuel oil, kerosene, etc., 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatOil_m19,"Units heated with fuel oil, kerosene, etc.","% Units heated with fuel oil, kerosene, etc., 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatCoal_e19,Units heated with coal or coke,"# Units heated with coal or coke, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatCoal_m19,Units heated with coal or coke,"# Units heated with coal or coke, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatCoal_e19,Units heated with coal or coke,"% Units heated with coal or coke, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatCoal_m19,Units heated with coal or coke,"% Units heated with coal or coke, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatWood_e19,Units heated with wood,"# Units heated with wood, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatWood_m19,Units heated with wood,"# Units heated with wood, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatWood_e19,Units heated with wood,"% Units heated with wood, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatWood_m19,Units heated with wood,"% Units heated with wood, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatSolar_e19,Units heated with solar energy,"# Units heated with solar energy, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatSolar_m19,Units heated with solar energy,"# Units heated with solar energy, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatSolar_e19,Units heated with solar energy,"% Units heated with solar energy, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatSolar_m19,Units heated with solar energy,"% Units heated with solar energy, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatOther_e19,Units heated with other fuel,"# Units heated with other fuel, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatOther_m19,Units heated with other fuel,"# Units heated with other fuel, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatOther_e19,Units heated with other fuel,"% Units heated with other fuel, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatOther_m19,Units heated with other fuel,"% Units heated with other fuel, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatNone_e19,Units no fuel used,"# Units no fuel used, 2019",Count,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
HeatNone_m19,Units no fuel used,"# Units no fuel used, 2019 (MOE)",Count,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatNone_e19,Units no fuel used,"% Units no fuel used, 2019",Percent,Estimate,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pHeatNone_m19,Units no fuel used,"% Units no fuel used, 2019 (MOE)",Percent,MOE,ACS,B25040,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoPlumbing_e19,Occupied units lacking complete plumbing facilities,"# Occupied units lacking complete plumbing facilities, 2019",Count,Estimate,ACS,B25048,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoPlumbing_m19,Occupied units lacking complete plumbing facilities,"# Occupied units lacking complete plumbing facilities, 2019 (MOE)",Count,MOE,ACS,B25048,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoPlumbing_e19,Occupied units lacking complete plumbing facilities,"% Occupied units lacking complete plumbing facilities, 2019",Percent,Estimate,ACS,B25048,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoPlumbing_m19,Occupied units lacking complete plumbing facilities,"% Occupied units lacking complete plumbing facilities, 2019 (MOE)",Percent,MOE,ACS,B25048,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoKitchen_e19,Occupied units lacking complete kitchen facilities,"# Occupied units lacking complete kitchen facilities, 2019",Count,Estimate,ACS,B25052,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoKitchen_m19,Occupied units lacking complete kitchen facilities,"# Occupied units lacking complete kitchen facilities, 2019 (MOE)",Count,MOE,ACS,B25052,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoKitchen_e19,Occupied units lacking complete kitchen facilities,"% Occupied units lacking complete kitchen facilities, 2019",Percent,Estimate,ACS,B25052,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoKitchen_m19,Occupied units lacking complete kitchen facilities,"% Occupied units lacking complete kitchen facilities, 2019 (MOE)",Percent,MOE,ACS,B25052,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoPhone_e19,Occupied units with no telephone service available,"# Occupied units with no telephone service available, 2019",Count,Estimate,ACS,B25043,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
NoPhone_m19,Occupied units with no telephone service available,"# Occupied units with no telephone service available, 2019 (MOE)",Count,MOE,ACS,B25043,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoPhone_e19,Occupied units with no telephone service available,"% Occupied units with no telephone service available, 2019",Percent,Estimate,ACS,B25043,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pNoPhone_m19,Occupied units with no telephone service available,"% Occupied units with no telephone service available, 2019 (MOE)",Percent,MOE,ACS,B25043,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm1_e19,1.0 or fewer occupants per room,"# 1.0 or fewer occupants per room, 2019",Count,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm1_m19,1.0 or fewer occupants per room,"# 1.0 or fewer occupants per room, 2019 (MOE)",Count,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm1_e19,1.0 or fewer occupants per room,"% 1.0 or fewer occupants per room, 2019",Percent,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm1_m19,1.0 or fewer occupants per room,"% 1.0 or fewer occupants per room, 2019 (MOE)",Percent,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm1_15_e19,1.01 to 1.50 occupants per room,"# 1.01 to 1.50 occupants per room, 2019",Count,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm1_15_m19,1.01 to 1.50 occupants per room,"# 1.01 to 1.50 occupants per room, 2019 (MOE)",Count,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm1_15_e19,1.01 to 1.50 occupants per room,"% 1.01 to 1.50 occupants per room, 2019",Percent,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm1_15_m19,1.01 to 1.50 occupants per room,"% 1.01 to 1.50 occupants per room, 2019 (MOE)",Percent,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm15P_e19,1.51 or more occupants per room,"# 1.51 or more occupants per room, 2019",Count,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OccPerRm15P_m19,1.51 or more occupants per room,"# 1.51 or more occupants per room, 2019 (MOE)",Count,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm15P_e19,1.51 or more occupants per room,"% 1.51 or more occupants per room, 2019",Percent,Estimate,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
pOccPerRm15P_m19,1.51 or more occupants per room,"% 1.51 or more occupants per room, 2019 (MOE)",Percent,MOE,ACS,B25014,,2019,5,Housing,Housing Characteristics,Occupied housing units,,ACSAllGeo2019-Housing
OwnOcc_e19,Owner-occupied housing units,"# Owner-occupied housing units, 2019",Count,Estimate,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
OwnOcc_m19,Owner-occupied housing units,"# Owner-occupied housing units, 2019 (MOE)",Count,MOE,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
pOwnOcc_e19,Owner-occupied housing units,"% Owner-occupied housing units, 2019",Percent,Estimate,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
pOwnOcc_m19,Owner-occupied housing units,"% Owner-occupied housing units, 2019 (MOE)",Percent,MOE,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
RenterOcc_e19,Renter-occupied housing units,"# Renter-occupied housing units, 2019",Count,Estimate,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
RenterOcc_m19,Renter-occupied housing units,"# Renter-occupied housing units, 2019 (MOE)",Count,MOE,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
pRenterOcc_e19,Renter-occupied housing units,"% Renter-occupied housing units, 2019",Percent,Estimate,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
pRenterOcc_m19,Renter-occupied housing units,"% Renter-occupied housing units, 2019 (MOE)",Percent,MOE,ACS,B25009,,2019,5,Housing,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail0_e19,"Occupied housing units, no vehicles available","# Occupied housing units, no vehicles available, 2019",Count,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail0_m19,"Occupied housing units, no vehicles available","# Occupied housing units, no vehicles available, 2019 (MOE)",Count,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail0_e19,"Occupied housing units, no vehicles available","% Occupied housing units, no vehicles available, 2019",Percent,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail0_m19,"Occupied housing units, no vehicles available","% Occupied housing units, no vehicles available, 2019 (MOE)",Percent,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail1_e19,"Occupied housing units, 1 vehicle available","# Occupied housing units, 1 vehicle available, 2019",Count,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail1_m19,"Occupied housing units, 1 vehicle available","# Occupied housing units, 1 vehicle available, 2019 (MOE)",Count,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail1_e19,"Occupied housing units, 1 vehicle available","% Occupied housing units, 1 vehicle available, 2019",Percent,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail1_m19,"Occupied housing units, 1 vehicle available","% Occupied housing units, 1 vehicle available, 2019 (MOE)",Percent,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail2_e19,"Occupied housing units, 2 vehicles available","# Occupied housing units, 2 vehicles available, 2019",Count,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail2_m19,"Occupied housing units, 2 vehicles available","# Occupied housing units, 2 vehicles available, 2019 (MOE)",Count,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail2_e19,"Occupied housing units, 2 vehicles available","% Occupied housing units, 2 vehicles available, 2019",Percent,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail2_m19,"Occupied housing units, 2 vehicles available","% Occupied housing units, 2 vehicles available, 2019 (MOE)",Percent,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail3P_e19,"Occupied housing units, 3 or more vehicles available","# Occupied housing units, 3 or more vehicles available, 2019",Count,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
VehicAvail3P_m19,"Occupied housing units, 3 or more vehicles available","# Occupied housing units, 3 or more vehicles available, 2019 (MOE)",Count,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail3P_e19,"Occupied housing units, 3 or more vehicles available","% Occupied housing units, 3 or more vehicles available, 2019",Percent,Estimate,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
pVehicAvail3P_m19,"Occupied housing units, 3 or more vehicles available","% Occupied housing units, 3 or more vehicles available, 2019 (MOE)",Percent,MOE,ACS,B25044,,2019,5,Housing,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Housing
ValLt50k_e19,"Owner-occupied units valued less than $50,000","# Owner-occupied units valued less than $50,000, 2019",Count,Estimate,ACS,B25075,,2019,5,Housing,Housing Value,Owner-occupied housing units,,ACSAllGeo2019-Housing
